genome_id	record_id	region	start	end	contig_edge	product	KCB_hit	KCB_acc	KCB_sim	record_desc	Category	n_Category	Domain	Phylum	Class	Order	Family	Genus	Species	MiDAS_classification	MAG_status	shared_name	product_1_GCF
071-HK-01.bin.1.168	071-HK-01.bin.1.168_contig_21856	1	27367	59734	FALSE	putative_wzy_dependent_NO_OPX				071-HK-01.bin.1.168_contig_21856	Uncharacterised	1	d__Bacteria	p__Actinomycetota	c__Acidimicrobiia	o__Acidimicrobiales	f__Microtrichaceae	g__JAMLGM01	s__JAMLGM01 sp023957975	FLASV10988.1342;tax=d:Bacteria,p:Actinobacteriota,c:Acidimicrobiia,o:Microtrichales,f:Microtrichaceae,g:midas_g_10988,s:midas_s_10988;	HQ	071-HK-01.bin.1.168_contig_21856.region001.gbk_region_1	NA
071-HK-01.bin.1.168	071-HK-01.bin.1.168_contig_21856	2	134103	194194	FALSE	putative_wzy_dependent_NO_OPX				071-HK-01.bin.1.168_contig_21856	Uncharacterised	1	d__Bacteria	p__Actinomycetota	c__Acidimicrobiia	o__Acidimicrobiales	f__Microtrichaceae	g__JAMLGM01	s__JAMLGM01 sp023957975	FLASV10988.1342;tax=d:Bacteria,p:Actinobacteriota,c:Acidimicrobiia,o:Microtrichales,f:Microtrichaceae,g:midas_g_10988,s:midas_s_10988;	HQ	071-HK-01.bin.1.168_contig_21856.region002.gbk_region_1	NA
025-FI-01.bin.1.148	025-FI-01.bin.1.148_contig_34101	1	328002	347648	FALSE	cellulose-generic				025-FI-01.bin.1.148_contig_34101	Synthase	2	d__Bacteria	p__Myxococcota	c__UBA9042	o__PHBI01	f__PHBI01	g__WYBB01	s__WYBB01 sp016792665	FLASV18549.1366;tax=d:Bacteria,p:Desulfobacterota,c:Desulfuromonadia,o:PB19,f:midas_f_1334,g:midas_g_1334,s:midas_s_18549;	HQ	025-FI-01.bin.1.148_contig_34101.region001.gbk_region_1	NA
096-US2-26.bin.c.74	096-US2-26.bin.c.74_contig_1827	1	3564042	3632454	FALSE	putative_wzy_dependent				096-US2-26.bin.c.74_contig_1827	Uncharacterised	1	d__Bacteria	p__Verrucomicrobiota	c__Verrucomicrobiae	o__Verrucomicrobiales	f__V1-33	g__V1-33	s__	FLASV66371.1370;tax=d:Bacteria,p:Verrucomicrobiota,c:Verrucomicrobiae,o:Verrucomicrobiales,f:Verrucomicrobiaceae,g:midas_g_3108,s:midas_s_66371;	HQ	096-US2-26.bin.c.74_contig_1827.region001.gbk_region_1	NA
072-HK-05.bin.1.42	072-HK-05.bin.1.42_contig_44519	1	145490	208291	FALSE	putative_wzy_dependent				072-HK-05.bin.1.42_contig_44519	Uncharacterised	1	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Cytophagales	f__VRUD01	g__	s__	FLASV57980.1353;tax=d:Bacteria,p:Bacteroidota,c:Bacteroidia,o:Cytophagales,f:Cytophagaceae,g:midas_g_5771,s:midas_s_57980;	HQ	072-HK-05.bin.1.42_contig_44519.region001.gbk_region_1	NA
001-SG-02.bin.2.346	001-SG-02.bin.2.346_contig_34009	1	125030	188576	FALSE	putative_wzy_dependent				001-SG-02.bin.2.346_contig_34009	Uncharacterised	1	d__Bacteria	p__Planctomycetota	c__UBA1135	o__UBA2386	f__UBA2386	g__UBA2386	s__	FLASV45654.1379;tax=d:Bacteria,p:Planctomycetota,c:OM190,o:midas_o_2104,f:midas_f_2104,g:midas_g_4089,s:midas_s_45654;	HQ	001-SG-02.bin.2.346_contig_34009.region001.gbk_region_1	NA
001-SG-02.bin.2.346	001-SG-02.bin.2.346_contig_34009	1	125030	188576	FALSE	pel-like				001-SG-02.bin.2.346_contig_34009	Synthase	2	d__Bacteria	p__Planctomycetota	c__UBA1135	o__UBA2386	f__UBA2386	g__UBA2386	s__	FLASV45654.1379;tax=d:Bacteria,p:Planctomycetota,c:OM190,o:midas_o_2104,f:midas_f_2104,g:midas_g_4089,s:midas_s_45654;	HQ	001-SG-02.bin.2.346_contig_34009.region001.gbk_region_1	NA
001-SG-02.bin.2.346	001-SG-02.bin.2.346_contig_9023	1	376310	406316	FALSE	exoPS_GCF_8				001-SG-02.bin.2.346_contig_9023	NA		d__Bacteria	p__Planctomycetota	c__UBA1135	o__UBA2386	f__UBA2386	g__UBA2386	s__	FLASV45654.1379;tax=d:Bacteria,p:Planctomycetota,c:OM190,o:midas_o_2104,f:midas_f_2104,g:midas_g_4089,s:midas_s_45654;	HQ	001-SG-02.bin.2.346_contig_9023.region001.gbk_region_1	exoPS_GCF_8
001-SG-02.bin.2.346	001-SG-02.bin.2.346_contig_9023	2	2381062	2447705	FALSE	putative_ABC_dependent_NO_OPX				001-SG-02.bin.2.346_contig_9023	Uncharacterised	1	d__Bacteria	p__Planctomycetota	c__UBA1135	o__UBA2386	f__UBA2386	g__UBA2386	s__	FLASV45654.1379;tax=d:Bacteria,p:Planctomycetota,c:OM190,o:midas_o_2104,f:midas_f_2104,g:midas_g_4089,s:midas_s_45654;	HQ	001-SG-02.bin.2.346_contig_9023.region002.gbk_region_1	NA
060-AU-05.bin.1.180	060-AU-05.bin.1.180_contig_12625	1	233318	260234	FALSE	exoPS_GCF_2				060-AU-05.bin.1.180_contig_12625	NA		d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__M30B66	f__M30B66	g__JAIBAI01	s__JAIBAI01 sp019695235	FLASV8891.1443;tax=d:Bacteria,p:Bacteroidota,c:Bacteroidia,o:Sphingobacteriales,f:LiUU-11-161,g:midas_g_8891,s:midas_s_8891;	HQ	060-AU-05.bin.1.180_contig_12625.region001.gbk_region_1	exoPS_GCF_2
060-AU-05.bin.1.180	060-AU-05.bin.1.180_contig_26665	1	518548	558438	FALSE	putative_wzy_dependent				060-AU-05.bin.1.180_contig_26665	Uncharacterised	1	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__M30B66	f__M30B66	g__JAIBAI01	s__JAIBAI01 sp019695235	FLASV8891.1443;tax=d:Bacteria,p:Bacteroidota,c:Bacteroidia,o:Sphingobacteriales,f:LiUU-11-161,g:midas_g_8891,s:midas_s_8891;	HQ	060-AU-05.bin.1.180_contig_26665.region001.gbk_region_1	NA
051-IN-23.bin.1.158	051-IN-23.bin.1.158_contig_13513	1	52913	112274	FALSE	putative_wzy_dependent_NO_OPX				051-IN-23.bin.1.158_contig_13513	Uncharacterised	1	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Propionibacteriales	f__Nocardioidaceae	g__Nocardioides	s__	FLASV4857.1438;tax=d:Bacteria,p:Actinobacteriota,c:Actinobacteria,o:Propionibacteriales,f:Nocardioidaceae,g:Nocardioides,s:midas_s_3459;	HQ	051-IN-23.bin.1.158_contig_13513.region001.gbk_region_1	NA
017-IL-02.bin.1.220	017-IL-02.bin.1.220_contig_52791	1	1024222	1051455	FALSE	putative_ABC_dependent_NO_OPX				017-IL-02.bin.1.220_contig_52791	Uncharacterised	1	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Chitinophagales	f__Saprospiraceae	g__M3007	s__M3007 sp020849825	FLASV12526.1340;tax=d:Bacteria,p:Bacteroidota,c:Bacteroidia,o:Chitinophagales,f:Saprospiraceae,g:midas_g_894,s:midas_s_12011;	HQ	017-IL-02.bin.1.220_contig_52791.region001.gbk_region_1	NA
078-MX-10.bin.1.678	078-MX-10.bin.1.678_contig_102471	1	473420	533692	FALSE	putative_wzy_dependent				078-MX-10.bin.1.678_contig_102471	Uncharacterised	1	d__Bacteria	p__Verrucomicrobiota	c__Verrucomicrobiae	o__Limisphaerales	f__CAIMTB01	g__CAIMTB01	s__	FLASV8444.1476;tax=d:Bacteria,p:Verrucomicrobiota,c:Verrucomicrobiae,o:Pedosphaerales,f:Pedosphaeraceae,g:Oikopleura,s:midas_s_8444;	HQ	078-MX-10.bin.1.678_contig_102471.region001.gbk_region_1	NA
078-MX-10.bin.1.678	078-MX-10.bin.1.678_contig_56402	1	75763	121279	FALSE	exoPS_GCF_11				078-MX-10.bin.1.678_contig_56402	NA		d__Bacteria	p__Verrucomicrobiota	c__Verrucomicrobiae	o__Limisphaerales	f__CAIMTB01	g__CAIMTB01	s__	FLASV8444.1476;tax=d:Bacteria,p:Verrucomicrobiota,c:Verrucomicrobiae,o:Pedosphaerales,f:Pedosphaeraceae,g:Oikopleura,s:midas_s_8444;	HQ	078-MX-10.bin.1.678_contig_56402.region001.gbk_region_1	exoPS_GCF_11
078-MX-10.bin.1.678	078-MX-10.bin.1.678_contig_68411	1	423252	481328	FALSE	putative_wzy_dependent_NO_OPX				078-MX-10.bin.1.678_contig_68411	Uncharacterised	1	d__Bacteria	p__Verrucomicrobiota	c__Verrucomicrobiae	o__Limisphaerales	f__CAIMTB01	g__CAIMTB01	s__	FLASV8444.1476;tax=d:Bacteria,p:Verrucomicrobiota,c:Verrucomicrobiae,o:Pedosphaerales,f:Pedosphaeraceae,g:Oikopleura,s:midas_s_8444;	HQ	078-MX-10.bin.1.678_contig_68411.region001.gbk_region_1	NA
072-HK-05.bin.1.203	072-HK-05.bin.1.203_contig_41567	1	2779	51575	TRUE	putative_wzy_dependent_NO_OPX				072-HK-05.bin.1.203_contig_41567	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Rhizobiales	f__Hyphomicrobiaceae	g__Hyphomicrobium_B	s__	FLASV2612.1406;tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhizobiales,f:Hyphomicrobiaceae,g:Hyphomicrobium,s:midas_s_2612;	HQ	072-HK-05.bin.1.203_contig_41567.region001.gbk_region_1	NA
072-HK-05.bin.1.203	072-HK-05.bin.1.203_contig_43419	1	417980	440971	FALSE	pel-like				072-HK-05.bin.1.203_contig_43419	Synthase	2	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Rhizobiales	f__Hyphomicrobiaceae	g__Hyphomicrobium_B	s__	FLASV2612.1406;tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhizobiales,f:Hyphomicrobiaceae,g:Hyphomicrobium,s:midas_s_2612;	HQ	072-HK-05.bin.1.203_contig_43419.region001.gbk_region_1	NA
072-HK-05.bin.1.203	072-HK-05.bin.1.203_contig_54223	1	215174	279760	FALSE	putative_wzy_dependent				072-HK-05.bin.1.203_contig_54223	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Rhizobiales	f__Hyphomicrobiaceae	g__Hyphomicrobium_B	s__	FLASV2612.1406;tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhizobiales,f:Hyphomicrobiaceae,g:Hyphomicrobium,s:midas_s_2612;	HQ	072-HK-05.bin.1.203_contig_54223.region001.gbk_region_1	NA
072-HK-05.bin.1.203	072-HK-05.bin.1.203_contig_60503	1	645862	675794	FALSE	exoPS_GCF_4				072-HK-05.bin.1.203_contig_60503	NA		d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Rhizobiales	f__Hyphomicrobiaceae	g__Hyphomicrobium_B	s__	FLASV2612.1406;tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhizobiales,f:Hyphomicrobiaceae,g:Hyphomicrobium,s:midas_s_2612;	HQ	072-HK-05.bin.1.203_contig_60503.region001.gbk_region_1	exoPS_GCF_4
002-MX-07.bin.1.197	002-MX-07.bin.1.197_contig_89311	1	67062	124993	FALSE	putative_wzy_dependent_NO_OPX				002-MX-07.bin.1.197_contig_89311	Uncharacterised	1	d__Bacteria	p__Patescibacteria	c__ABY1	o__VMEV01	f__VMEV01	g__	s__	FLASV87583.1315;tax=d:Bacteria,p:Patescibacteria,c:ABY1,o:Ca_Kuenenbacteria,f:midas_f_28988,g:midas_g_31913,s:midas_s_87583;	HQ	002-MX-07.bin.1.197_contig_89311.region001.gbk_region_1	NA
031-CZ-17.bin.1.106	031-CZ-17.bin.1.106_contig_7697	1	1985226	2013853	FALSE	putative_wzy_dependent_NO_OPX				031-CZ-17.bin.1.106_contig_7697	Uncharacterised	1	d__Bacteria	p__Planctomycetota	c__Planctomycetia	o__Planctomycetales	f__Planctomycetaceae	g__F1-80-MAGs062	s__	FLASV32952.1339;tax=d:Bacteria,p:Planctomycetota,c:Planctomycetes,o:Planctomycetales,f:Rubinisphaeraceae,g:midas_g_2477,s:midas_s_32952;	HQ	031-CZ-17.bin.1.106_contig_7697.region001.gbk_region_1	NA
031-CZ-17.bin.1.106	031-CZ-17.bin.1.106_contig_7697	2	3786483	3856127	FALSE	putative_wzy_dependent_NO_OPX				031-CZ-17.bin.1.106_contig_7697	Uncharacterised	1	d__Bacteria	p__Planctomycetota	c__Planctomycetia	o__Planctomycetales	f__Planctomycetaceae	g__F1-80-MAGs062	s__	FLASV32952.1339;tax=d:Bacteria,p:Planctomycetota,c:Planctomycetes,o:Planctomycetales,f:Rubinisphaeraceae,g:midas_g_2477,s:midas_s_32952;	HQ	031-CZ-17.bin.1.106_contig_7697.region002.gbk_region_1	NA
031-CZ-17.bin.1.106	031-CZ-17.bin.1.106_contig_7697	3	5944062	5997469	FALSE	putative_wzy_dependent				031-CZ-17.bin.1.106_contig_7697	Uncharacterised	1	d__Bacteria	p__Planctomycetota	c__Planctomycetia	o__Planctomycetales	f__Planctomycetaceae	g__F1-80-MAGs062	s__	FLASV32952.1339;tax=d:Bacteria,p:Planctomycetota,c:Planctomycetes,o:Planctomycetales,f:Rubinisphaeraceae,g:midas_g_2477,s:midas_s_32952;	HQ	031-CZ-17.bin.1.106_contig_7697.region003.gbk_region_1	NA
042-US1-105.bin.1.172	042-US1-105.bin.1.172_contig_28834	1	128676	155659	FALSE	exoPS_GCF_2				042-US1-105.bin.1.172_contig_28834	NA		d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__PHOS-HE28	g__PHOS-HE28	s__	FLASV12098.1353;tax=d:Bacteria,p:Bacteroidota,c:Bacteroidia,o:Flavobacteriales,f:NS9_marine_group,g:midas_g_3186,s:midas_s_12098;	HQ	042-US1-105.bin.1.172_contig_28834.region001.gbk_region_1	exoPS_GCF_2
042-US1-105.bin.1.172	042-US1-105.bin.1.172_contig_55283	1	702955	738205	FALSE	putative_wzy_dependent				042-US1-105.bin.1.172_contig_55283	Uncharacterised	1	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__PHOS-HE28	g__PHOS-HE28	s__	FLASV12098.1353;tax=d:Bacteria,p:Bacteroidota,c:Bacteroidia,o:Flavobacteriales,f:NS9_marine_group,g:midas_g_3186,s:midas_s_12098;	HQ	042-US1-105.bin.1.172_contig_55283.region001.gbk_region_1	NA
042-US1-105.bin.1.172	042-US1-105.bin.1.172_contig_55283	2	1538330	1612029	FALSE	putative_wzy_dependent_NO_OPX				042-US1-105.bin.1.172_contig_55283	Uncharacterised	1	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__PHOS-HE28	g__PHOS-HE28	s__	FLASV12098.1353;tax=d:Bacteria,p:Bacteroidota,c:Bacteroidia,o:Flavobacteriales,f:NS9_marine_group,g:midas_g_3186,s:midas_s_12098;	HQ	042-US1-105.bin.1.172_contig_55283.region002.gbk_region_1	NA
042-US1-105.bin.1.172	042-US1-105.bin.1.172_contig_9718	1	241468	273247	FALSE	exoPS_GCF_5				042-US1-105.bin.1.172_contig_9718	NA		d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__PHOS-HE28	g__PHOS-HE28	s__	FLASV12098.1353;tax=d:Bacteria,p:Bacteroidota,c:Bacteroidia,o:Flavobacteriales,f:NS9_marine_group,g:midas_g_3186,s:midas_s_12098;	HQ	042-US1-105.bin.1.172_contig_9718.region001.gbk_region_1	exoPS_GCF_5
031-CZ-17.bin.1.97	031-CZ-17.bin.1.97_contig_4624	1	623875	685339	FALSE	putative_wzy_dependent_NO_OPX				031-CZ-17.bin.1.97_contig_4624	Uncharacterised	1	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Chitinophagales	f__JADIYW01	g__JADJSS01	s__	FLASV16612.1341;tax=d:Bacteria,p:Bacteroidota,c:Bacteroidia,o:Chitinophagales,f:midas_f_108,g:midas_g_558,s:midas_s_16612;	HQ	031-CZ-17.bin.1.97_contig_4624.region001.gbk_region_1	NA
040-UK-14.bin.1.121	040-UK-14.bin.1.121_contig_34213	1	64904	118832	FALSE	putative_ABC_dependent_NO_OPX				040-UK-14.bin.1.121_contig_34213	Uncharacterised	1	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Actinomycetales	f__Dermatophilaceae	g__Austwickia	s__Austwickia sp016699675	FLASV8771.1444;tax=d:Bacteria,p:Actinobacteriota,c:Actinobacteria,o:Micrococcales,f:Dermatophilaceae,g:midas_g_739,s:midas_s_8771;	HQ	040-UK-14.bin.1.121_contig_34213.region001.gbk_region_1	NA
061-AU-11.bin.1.548	061-AU-11.bin.1.548_contig_15192	1	22312	60866	FALSE	putative_wzy_dependent_NO_OPX				061-AU-11.bin.1.548_contig_15192	Uncharacterised	1	d__Bacteria	p__Chloroflexota	c__Anaerolineae	o__J102	f__J102	g__SSF26	s__	FLASV15558.1318;tax=d:Bacteria,p:Chloroflexi,c:Anaerolineae,o:SJA-15,f:midas_f_8814,g:midas_g_10795,s:midas_s_15558;	HQ	061-AU-11.bin.1.548_contig_15192.region001.gbk_region_1	NA
061-AU-11.bin.1.548	061-AU-11.bin.1.548_contig_20959	1	94073	139473	FALSE	putative_wzy_dependent_NO_OPX				061-AU-11.bin.1.548_contig_20959	Uncharacterised	1	d__Bacteria	p__Chloroflexota	c__Anaerolineae	o__J102	f__J102	g__SSF26	s__	FLASV15558.1318;tax=d:Bacteria,p:Chloroflexi,c:Anaerolineae,o:SJA-15,f:midas_f_8814,g:midas_g_10795,s:midas_s_15558;	HQ	061-AU-11.bin.1.548_contig_20959.region001.gbk_region_1	NA
061-AU-11.bin.1.548	061-AU-11.bin.1.548_contig_22623	1	211021	291509	FALSE	putative_wzy_dependent_NO_OPX				061-AU-11.bin.1.548_contig_22623	Uncharacterised	1	d__Bacteria	p__Chloroflexota	c__Anaerolineae	o__J102	f__J102	g__SSF26	s__	FLASV15558.1318;tax=d:Bacteria,p:Chloroflexi,c:Anaerolineae,o:SJA-15,f:midas_f_8814,g:midas_g_10795,s:midas_s_15558;	HQ	061-AU-11.bin.1.548_contig_22623.region001.gbk_region_1	NA
061-AU-11.bin.1.548	061-AU-11.bin.1.548_contig_8044	1	93630	141816	FALSE	putative_wzy_dependent_NO_OPX				061-AU-11.bin.1.548_contig_8044	Uncharacterised	1	d__Bacteria	p__Chloroflexota	c__Anaerolineae	o__J102	f__J102	g__SSF26	s__	FLASV15558.1318;tax=d:Bacteria,p:Chloroflexi,c:Anaerolineae,o:SJA-15,f:midas_f_8814,g:midas_g_10795,s:midas_s_15558;	HQ	061-AU-11.bin.1.548_contig_8044.region001.gbk_region_1	NA
061-AU-11.bin.1.548	061-AU-11.bin.1.548_contig_9642	1	203256	266189	FALSE	putative_wzy_dependent_NO_OPX				061-AU-11.bin.1.548_contig_9642	Uncharacterised	1	d__Bacteria	p__Chloroflexota	c__Anaerolineae	o__J102	f__J102	g__SSF26	s__	FLASV15558.1318;tax=d:Bacteria,p:Chloroflexi,c:Anaerolineae,o:SJA-15,f:midas_f_8814,g:midas_g_10795,s:midas_s_15558;	HQ	061-AU-11.bin.1.548_contig_9642.region001.gbk_region_1	NA
087-SA-04.bin.1.275	087-SA-04.bin.1.275_contig_13719	1	258328	297132	FALSE	putative_wzy_dependent				087-SA-04.bin.1.275_contig_13719	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Ketobacteraceae	g__Ch67	s__	FLASV21061.1357;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Pseudomonadales,f:Alcanivoracaceae,g:Ketobacter,s:midas_s_21061;	HQ	087-SA-04.bin.1.275_contig_13719.region001.gbk_region_1	NA
087-SA-04.bin.1.275	087-SA-04.bin.1.275_contig_7094	1	249292	293492	FALSE	putative_wzy_dependent				087-SA-04.bin.1.275_contig_7094	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Ketobacteraceae	g__Ch67	s__	FLASV21061.1357;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Pseudomonadales,f:Alcanivoracaceae,g:Ketobacter,s:midas_s_21061;	HQ	087-SA-04.bin.1.275_contig_7094.region001.gbk_region_1	NA
097-US2-29.bin.1.27	097-US2-29.bin.1.27_contig_20679	1	37554	61765	FALSE	putative_ABC_or_wzy_dependent				097-US2-29.bin.1.27_contig_20679	Uncharacterised	1	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__PHOS-HE28	g__PHOS-HE28	s__	FLASV27303.1353;tax=d:Bacteria,p:Bacteroidota,c:Bacteroidia,o:Flavobacteriales,f:NS9_marine_group,g:midas_g_225,s:midas_s_27303;	HQ	097-US2-29.bin.1.27_contig_20679.region001.gbk_region_1	NA
097-US2-29.bin.1.27	097-US2-29.bin.1.27_contig_20679	2	1236564	1302212	FALSE	putative_wzy_dependent_NO_OPX				097-US2-29.bin.1.27_contig_20679	Uncharacterised	1	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__PHOS-HE28	g__PHOS-HE28	s__	FLASV27303.1353;tax=d:Bacteria,p:Bacteroidota,c:Bacteroidia,o:Flavobacteriales,f:NS9_marine_group,g:midas_g_225,s:midas_s_27303;	HQ	097-US2-29.bin.1.27_contig_20679.region002.gbk_region_1	NA
097-US2-29.bin.1.27	097-US2-29.bin.1.27_contig_3711	1	841707	877270	FALSE	putative_wzy_dependent				097-US2-29.bin.1.27_contig_3711	Uncharacterised	1	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__PHOS-HE28	g__PHOS-HE28	s__	FLASV27303.1353;tax=d:Bacteria,p:Bacteroidota,c:Bacteroidia,o:Flavobacteriales,f:NS9_marine_group,g:midas_g_225,s:midas_s_27303;	HQ	097-US2-29.bin.1.27_contig_3711.region001.gbk_region_1	NA
097-US2-29.bin.1.27	097-US2-29.bin.1.27_contig_3711	2	1115062	1147737	FALSE	exoPS_GCF_5				097-US2-29.bin.1.27_contig_3711	NA		d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__PHOS-HE28	g__PHOS-HE28	s__	FLASV27303.1353;tax=d:Bacteria,p:Bacteroidota,c:Bacteroidia,o:Flavobacteriales,f:NS9_marine_group,g:midas_g_225,s:midas_s_27303;	HQ	097-US2-29.bin.1.27_contig_3711.region002.gbk_region_1	exoPS_GCF_5
097-US2-29.bin.1.27	097-US2-29.bin.1.27_contig_3711	3	1338701	1404896	FALSE	putative_wzy_dependent_NO_OPX				097-US2-29.bin.1.27_contig_3711	Uncharacterised	1	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__PHOS-HE28	g__PHOS-HE28	s__	FLASV27303.1353;tax=d:Bacteria,p:Bacteroidota,c:Bacteroidia,o:Flavobacteriales,f:NS9_marine_group,g:midas_g_225,s:midas_s_27303;	HQ	097-US2-29.bin.1.27_contig_3711.region003.gbk_region_1	NA
042-US1-105.bin.1.262	042-US1-105.bin.1.262_contig_70117	1	13833	44248	TRUE	putative_wzy_dependent_NO_OPX				042-US1-105.bin.1.262_contig_70117	Uncharacterised	1	d__Bacteria	p__Spirochaetota	c__UBA12135	o__COTS27	f__JAFLEE01	g__	s__	FLASV28475.1342;tax=d:Bacteria,p:Spirochaetota,c:Spirochaetia,o:Spirochaetales,f:Spirochaetaceae,g:midas_g_28475,s:midas_s_28475;	HQ	042-US1-105.bin.1.262_contig_70117.region001.gbk_region_1	NA
078-MX-10.bin.1.14	078-MX-10.bin.1.14_contig_2712	1	1191216	1247237	FALSE	putative_wzy_dependent				078-MX-10.bin.1.14_contig_2712	Uncharacterised	1	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Chitinophagales	f__Saprospiraceae	g__JADKBO01	s__	FLASV42203.1345;tax=d:Bacteria,p:Bacteroidota,c:Bacteroidia,o:Chitinophagales,f:Saprospiraceae,g:midas_g_19014,s:midas_s_19014;	HQ	078-MX-10.bin.1.14_contig_2712.region001.gbk_region_1	NA
071-HK-01.bin.2.268	071-HK-01.bin.2.268_contig_60107	1	10915	33842	FALSE	pel-like				071-HK-01.bin.2.268_contig_60107	Synthase	2	d__Bacteria	p__Verrucomicrobiota	c__Verrucomicrobiae	o__Verrucomicrobiales	f__V1-33	g__	s__	FLASV73608.1375;tax=d:Bacteria,p:Verrucomicrobiota,c:Verrucomicrobiae,o:Verrucomicrobiales,f:Verrucomicrobiaceae,g:midas_g_73608,s:midas_s_73608;	HQ	071-HK-01.bin.2.268_contig_60107.region001.gbk_region_1	NA
071-HK-01.bin.2.268	071-HK-01.bin.2.268_contig_69111	1	24330	52485	FALSE	putative_wzy_dependent_NO_OPX				071-HK-01.bin.2.268_contig_69111	Uncharacterised	1	d__Bacteria	p__Verrucomicrobiota	c__Verrucomicrobiae	o__Verrucomicrobiales	f__V1-33	g__	s__	FLASV73608.1375;tax=d:Bacteria,p:Verrucomicrobiota,c:Verrucomicrobiae,o:Verrucomicrobiales,f:Verrucomicrobiaceae,g:midas_g_73608,s:midas_s_73608;	HQ	071-HK-01.bin.2.268_contig_69111.region001.gbk_region_1	NA
009-AU-01.bin.1.206	009-AU-01.bin.1.206_contig_28151	1	2346912	2403117	FALSE	putative_wzy_dependent_NO_OPX				009-AU-01.bin.1.206_contig_28151	Uncharacterised	1	d__Bacteria	p__Actinomycetota	c__Acidimicrobiia	o__Acidimicrobiales	f__Ilumatobacteraceae	g__UBA668	s__	FLASV40768.1343;tax=d:Bacteria,p:Actinobacteriota,c:Acidimicrobiia,o:Microtrichales,f:Ilumatobacteraceae,g:CL500-29_marine_group,s:midas_s_40768;	HQ	009-AU-01.bin.1.206_contig_28151.region001.gbk_region_1	NA
009-AU-01.bin.1.206	009-AU-01.bin.1.206_contig_28151	2	2876835	2924173	FALSE	putative_wzy_dependent_NO_OPX				009-AU-01.bin.1.206_contig_28151	Uncharacterised	1	d__Bacteria	p__Actinomycetota	c__Acidimicrobiia	o__Acidimicrobiales	f__Ilumatobacteraceae	g__UBA668	s__	FLASV40768.1343;tax=d:Bacteria,p:Actinobacteriota,c:Acidimicrobiia,o:Microtrichales,f:Ilumatobacteraceae,g:CL500-29_marine_group,s:midas_s_40768;	HQ	009-AU-01.bin.1.206_contig_28151.region002.gbk_region_1	NA
064-CA-01.bin.1.41	064-CA-01.bin.1.41_contig_21352	1	25024	81599	FALSE	putative_wzy_dependent_NO_OPX				064-CA-01.bin.1.41_contig_21352	Uncharacterised	1	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__UBA4408	f__UBA4408	g__UBA4408	s__	FLASV5287.1445;tax=d:Bacteria,p:Bacteroidota,c:Bacteroidia,o:Sphingobacteriales,f:LiUU-11-161,g:midas_g_1247,s:midas_s_1247;	HQ	064-CA-01.bin.1.41_contig_21352.region001.gbk_region_1	NA
064-CA-01.bin.1.41	064-CA-01.bin.1.41_contig_625	1	497091	556291	FALSE	putative_wzy_dependent				064-CA-01.bin.1.41_contig_625	Uncharacterised	1	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__UBA4408	f__UBA4408	g__UBA4408	s__	FLASV5287.1445;tax=d:Bacteria,p:Bacteroidota,c:Bacteroidia,o:Sphingobacteriales,f:LiUU-11-161,g:midas_g_1247,s:midas_s_1247;	HQ	064-CA-01.bin.1.41_contig_625.region001.gbk_region_1	NA
