# If you find multiSMASH useful, please cite the Zenodo DOI: 10.5281/zenodo.8276143
record	total_count	PNAG-pga	PNAG-pga-like	alginate	alginate-like	alpha-glucansucrase	cellulose-gram-positive-like	cellulose-like	curdlan-like	fructansucrase	galactoglucan	generic-cellulose	lactobacillus_eps	pel	pel-like	pel-positive	psl	putative_ABC_dependent	putative_ABC_dependent_NO_OPX	putative_ABC_or_wzy_dependent	putative_wzy_dependent	putative_wzy_dependent_NO_OPX	type-1-cellulose	type-2-cellulose	type-3-cellulose	zooglan	hybrid	description
078-MX-10.bin.1.235.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	078-MX-10.bin.1.235_contig_10186 [19 total records]
033-IN-11.bin.1.37.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	033-IN-11.bin.1.37_contig_125173 [8 total records]
072-HK-05.bin.1.635.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	072-HK-05.bin.1.635_contig_140204 [21 total records]
039-SE-29.bin.2.246.fa	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	039-SE-29.bin.2.246_contig_107934 [25 total records]
071-HK-01.bin.1.215.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	071-HK-01.bin.1.215_contig_128518 [11 total records]
002-MX-07.bin.1.686.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	002-MX-07.bin.1.686_contig_14068 [6 total records]
021-CZ-11.bin.2.589.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	021-CZ-11.bin.2.589_contig_14882 [10 total records]
059-AT-02.bin.1.210.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	059-AT-02.bin.1.210_contig_31583 [11 total records]
025-FI-01.bin.1.228.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	025-FI-01.bin.1.228_contig_129375 [8 total records]
026-AT-03.bin.1.419.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	026-AT-03.bin.1.419_contig_119732 [19 total records]
026-AT-03.bin.1.328.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	026-AT-03.bin.1.328_contig_10304 [21 total records]
087-SA-04.bin.1.43.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	087-SA-04.bin.1.43_contig_19975 [4 total records]
096-US2-26.bin.1.401.fa	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	096-US2-26.bin.1.401_contig_10992 [22 total records]
096-US2-26.bin.1.392.fa	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	096-US2-26.bin.1.392_contig_10269 [2 total records]
006-MY-06.bin.1.387.fa	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	006-MY-06.bin.1.387_contig_10263 [5 total records]
019-HK-04.bin.1.290.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	019-HK-04.bin.1.290_contig_117836 [10 total records]
073-IL-01.bin.2.217.fa	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	5	0	0	0	0	0	073-IL-01.bin.2.217_contig_103860 [18 total records]
093-US1-47.bin.1.310.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	093-US1-47.bin.1.310_contig_102848 [14 total records]
096-US2-26.bin.1.436.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	096-US2-26.bin.1.436_contig_12044 [11 total records]
096-US2-26.bin.1.769.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	096-US2-26.bin.1.769_contig_1434 [9 total records]
095-US2-13.bin.1.147.fa	6	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	4	0	0	0	0	0	0	095-US2-13.bin.1.147_contig_6668 [1 total record]
018-CH-08.bin.1.490.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	018-CH-08.bin.1.490_contig_11162 [9 total records]
061-AU-11.bin.1.67.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	061-AU-11.bin.1.67_contig_12234 [3 total records]
028-AU-34.bin.1.295.fa	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	028-AU-34.bin.1.295_contig_105822 [11 total records]
053-PL-24.bin.1.339.fa	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	053-PL-24.bin.1.339_contig_105087 [12 total records]
045-US1-87.bin.1.34.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	045-US1-87.bin.1.34_contig_100556 [11 total records]
019-HK-04.bin.1.548.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	019-HK-04.bin.1.548_contig_118738 [11 total records]
035-MX-06.bin.1.489.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	035-MX-06.bin.1.489_contig_125748 [12 total records]
054-AR-04.bin.1.141.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	054-AR-04.bin.1.141_contig_11964 [12 total records]
087-SA-04.bin.1.236.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	087-SA-04.bin.1.236_contig_5862 [1 total record]
066-CH-22.bin.1.215.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	066-CH-22.bin.1.215_contig_23052 [1 total record]
096-US2-26.bin.2.102.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	096-US2-26.bin.2.102_contig_13003 [45 total records]
092-US1-44.bin.1.545.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	092-US1-44.bin.1.545_contig_10919 [15 total records]
008-AR-23.bin.2.244.fa	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	008-AR-23.bin.2.244_contig_120420 [31 total records]
007-SA-08.bin.1.7.fa	5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	2	1	0	0	0	0	0	007-SA-08.bin.1.7_contig_11674 [5 total records]
097-US2-29.bin.1.284.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	097-US2-29.bin.1.284_contig_17718 [1 total record]
028-AU-34.bin.1.136.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	028-AU-34.bin.1.136_contig_12332 [3 total records]
013-IT-11.bin.1.708.fa	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	013-IT-11.bin.1.708_contig_117544 [19 total records]
021-CZ-11.bin.1.880.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	021-CZ-11.bin.1.880_contig_177521 [12 total records]
058-AR-20.bin.1.341.fa	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	0	0	0	0	058-AR-20.bin.1.341_contig_14332 [4 total records]
021-CZ-11.bin.2.539.fa	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	021-CZ-11.bin.2.539_contig_123320 [22 total records]
074-IN-03.bin.1.204.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	074-IN-03.bin.1.204_contig_10507 [10 total records]
027-AU-18.bin.1.311.fa	7	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	4	1	0	0	0	0	0	027-AU-18.bin.1.311_contig_12144 [9 total records]
092-US1-44.bin.1.12.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	092-US1-44.bin.1.12_contig_17628 [21 total records]
083-NL-13.bin.1.62.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	083-NL-13.bin.1.62_contig_101329 [12 total records]
026-AT-03.bin.1.702.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	026-AT-03.bin.1.702_contig_14153 [16 total records]
076-IN-18.bin.1.146.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	076-IN-18.bin.1.146_contig_25145 [5 total records]
096-US2-26.bin.1.663.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	096-US2-26.bin.1.663_contig_13140 [6 total records]
026-AT-03.bin.1.738.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	026-AT-03.bin.1.738_contig_13039 [9 total records]
002-MX-07.bin.1.386.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	002-MX-07.bin.1.386_contig_11234 [22 total records]
059-AT-02.bin.c.32.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	059-AT-02.bin.c.32_contig_9658 [1 total record]
038-SE-10.bin.3.232.fa	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	038-SE-10.bin.3.232_contig_150393 [10 total records]
045-US1-87.bin.1.119.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	045-US1-87.bin.1.119_contig_144891 [11 total records]
098-UY-13.bin.1.54.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	098-UY-13.bin.1.54_contig_10285 [15 total records]
016-PL-06.bin.1.122.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	016-PL-06.bin.1.122_contig_221603 [3 total records]
033-IN-11.bin.1.91.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	033-IN-11.bin.1.91_contig_154040 [5 total records]
026-AT-03.bin.1.306.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	026-AT-03.bin.1.306_contig_147704 [9 total records]
034-IT-09.bin.1.193.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	034-IT-09.bin.1.193_contig_37393 [5 total records]
044-US1-41.bin.1.6.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	044-US1-41.bin.1.6_contig_14346 [13 total records]
096-US2-26.bin.1.438.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	096-US2-26.bin.1.438_contig_14548 [10 total records]
096-US2-26.bin.1.265.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	096-US2-26.bin.1.265_contig_16173 [3 total records]
015-DE-14.bin.1.544.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	015-DE-14.bin.1.544_contig_111584 [19 total records]
033-IN-11.bin.1.892.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	033-IN-11.bin.1.892_contig_100246 [13 total records]
013-IT-11.bin.c.12.fa	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0	0	0	0	013-IT-11.bin.c.12_contig_25494 [1 total record]
087-SA-04.bin.2.101.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	087-SA-04.bin.2.101_contig_28456 [4 total records]
087-SA-04.bin.1.105.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	087-SA-04.bin.1.105_contig_112331 [16 total records]
075-IN-06.bin.c.11.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	075-IN-06.bin.c.11_contig_14939 [1 total record]
096-US2-26.bin.1.422.fa	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	096-US2-26.bin.1.422_contig_13203 [11 total records]
083-NL-13.bin.1.205.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	083-NL-13.bin.1.205_contig_154571 [11 total records]
072-HK-05.bin.1.287.fa	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	072-HK-05.bin.1.287_contig_138598 [9 total records]
025-FI-01.bin.1.703.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	025-FI-01.bin.1.703_contig_120022 [8 total records]
059-AT-02.bin.1.559.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	059-AT-02.bin.1.559_contig_1431 [19 total records]
028-AU-34.bin.1.667.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	028-AU-34.bin.1.667_contig_107197 [9 total records]
001-SG-02.bin.1.562.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	001-SG-02.bin.1.562_contig_101820 [12 total records]
039-SE-29.bin.1.462.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	039-SE-29.bin.1.462_contig_104564 [19 total records]
007-SA-08.bin.1.545.fa	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	007-SA-08.bin.1.545_contig_118637 [2 total records]
027-AU-18.bin.1.319.fa	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	027-AU-18.bin.1.319_contig_11872 [33 total records]
065-CA-03.bin.1.39.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	065-CA-03.bin.1.39_contig_12178 [4 total records]
008-AR-23.bin.1.362.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	008-AR-23.bin.1.362_contig_1614 [4 total records]
090-US1-124.bin.1.63.fa	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	090-US1-124.bin.1.63_contig_20631 [3 total records]
017-IL-02.bin.c.30.fa	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	2	0	0	0	0	0	017-IL-02.bin.c.30_contig_11837 [1 total record]
090-US1-124.bin.c.1.fa	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	090-US1-124.bin.c.1_contig_27988 [1 total record]
025-FI-01.bin.1.434.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	025-FI-01.bin.1.434_contig_133646 [4 total records]
097-US2-29.bin.1.4.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	097-US2-29.bin.1.4_contig_10118 [2 total records]
071-HK-01.bin.1.184.fa	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	071-HK-01.bin.1.184_contig_100575 [14 total records]
021-CZ-11.bin.1.302.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	021-CZ-11.bin.1.302_contig_109705 [13 total records]
073-IL-01.bin.2.541.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	073-IL-01.bin.2.541_contig_10093 [8 total records]
050-BE-09.bin.1.243.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	050-BE-09.bin.1.243_contig_26128 [3 total records]
086-SA-02.bin.1.65.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	086-SA-02.bin.1.65_contig_23161 [3 total records]
096-US2-26.bin.c.10.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	096-US2-26.bin.c.10_contig_10028 [1 total record]
063-AU-32.bin.1.886.fa	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	063-AU-32.bin.1.886_contig_11874 [8 total records]
089-SG-01.bin.1.23.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	089-SG-01.bin.1.23_contig_11056 [2 total records]
037-NO2-03.bin.1.111.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	037-NO2-03.bin.1.111_contig_10438 [21 total records]
054-AR-04.bin.1.390.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	054-AR-04.bin.1.390_contig_142 [7 total records]
071-HK-01.bin.1.54.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	071-HK-01.bin.1.54_contig_100376 [2 total records]
028-AU-34.bin.1.468.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	028-AU-34.bin.1.468_contig_32809 [4 total records]
063-AU-32.bin.c.3.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	063-AU-32.bin.c.3_contig_40609 [1 total record]
058-AR-20.bin.1.61.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	058-AR-20.bin.1.61_contig_13363 [39 total records]
032-ES-07.bin.1.86.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	032-ES-07.bin.1.86_contig_23777 [2 total records]
048-UY-15.bin.c.15.fa	5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	1	0	0	0	0	0	048-UY-15.bin.c.15_contig_15942 [1 total record]
029-CA-06.bin.1.33.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	029-CA-06.bin.1.33_contig_26183 [5 total records]
048-UY-15.bin.1.64.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	048-UY-15.bin.1.64_contig_108410 [6 total records]
059-AT-02.bin.1.28.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	059-AT-02.bin.1.28_contig_14171 [5 total records]
033-IN-11.bin.1.732.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	033-IN-11.bin.1.732_contig_10664 [6 total records]
055-AR-06.bin.1.51.fa	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	055-AR-06.bin.1.51_contig_19749 [3 total records]
066-CH-22.bin.2.294.fa	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	066-CH-22.bin.2.294_contig_129446 [12 total records]
071-HK-01.bin.1.138.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	071-HK-01.bin.1.138_contig_111332 [18 total records]
009-AU-01.bin.1.106.fa	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	009-AU-01.bin.1.106_contig_27064 [1 total record]
046-US2-03.bin.1.567.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	046-US2-03.bin.1.567_contig_101807 [11 total records]
033-IN-11.bin.2.80.fa	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	033-IN-11.bin.2.80_contig_108630 [35 total records]
086-SA-02.bin.1.223.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	086-SA-02.bin.1.223_contig_6200 [1 total record]
028-AU-34.bin.c.4.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	028-AU-34.bin.c.4_contig_2038 [1 total record]
065-CA-03.bin.2.416.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	065-CA-03.bin.2.416_contig_155663 [9 total records]
083-NL-13.bin.2.71.fa	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	083-NL-13.bin.2.71_contig_10584 [22 total records]
092-US1-44.bin.1.136.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	092-US1-44.bin.1.136_contig_10916 [6 total records]
025-FI-01.bin.1.11.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	025-FI-01.bin.1.11_contig_10598 [4 total records]
040-UK-14.bin.1.634.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	040-UK-14.bin.1.634_contig_12930 [10 total records]
086-SA-02.bin.c.37.fa	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	086-SA-02.bin.c.37_contig_173 [1 total record]
006-MY-06.bin.1.224.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	006-MY-06.bin.1.224_contig_22878 [3 total records]
020-NO1-03.bin.1.159.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	020-NO1-03.bin.1.159_contig_102410 [20 total records]
072-HK-05.bin.1.250.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	072-HK-05.bin.1.250_contig_11761 [8 total records]
025-FI-01.bin.2.176.fa	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	025-FI-01.bin.2.176_contig_10061 [13 total records]
075-IN-06.bin.2.137.fa	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	075-IN-06.bin.2.137_contig_24063 [4 total records]
082-NL-09.bin.1.81.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	082-NL-09.bin.1.81_contig_6099 [1 total record]
077-MX-09.bin.2.93.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	077-MX-09.bin.2.93_contig_196902 [8 total records]
026-AT-03.bin.1.206.fa	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0	0	026-AT-03.bin.1.206_contig_17119 [4 total records]
045-US1-87.bin.1.132.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	045-US1-87.bin.1.132_contig_92201 [2 total records]
021-CZ-11.bin.1.791.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	021-CZ-11.bin.1.791_contig_110414 [10 total records]
088-SA-05.bin.1.94.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	088-SA-05.bin.1.94_contig_11757 [14 total records]
089-SG-01.bin.1.41.fa	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	089-SG-01.bin.1.41_contig_146078 [3 total records]
007-SA-08.bin.1.114.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	007-SA-08.bin.1.114_contig_39477 [2 total records]
026-AT-03.bin.2.582.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	026-AT-03.bin.2.582_contig_102926 [9 total records]
055-AR-06.bin.1.560.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	055-AR-06.bin.1.560_contig_120941 [18 total records]
019-HK-04.bin.1.525.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	019-HK-04.bin.1.525_contig_114357 [11 total records]
087-SA-04.bin.1.65.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	087-SA-04.bin.1.65_contig_119315 [3 total records]
054-AR-04.bin.c.45.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	054-AR-04.bin.c.45_contig_12175 [1 total record]
083-NL-13.bin.1.312.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	083-NL-13.bin.1.312_contig_17614 [9 total records]
012-PT-06.bin.c.3.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	012-PT-06.bin.c.3_contig_13711 [1 total record]
074-IN-03.bin.1.193.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	074-IN-03.bin.1.193_contig_15581 [2 total records]
