# If you find multiSMASH useful, please cite the Zenodo DOI: 10.5281/zenodo.8276143
record	total_count	PNAG-pga	PNAG-pga-like	alginate	cellulose-like	curdlan-like	fructansucrase	generic-cellulose	pel-like	putative_ABC_dependent	putative_ABC_dependent_NO_OPX	putative_ABC_or_wzy_dependent	putative_wzy_dependent	putative_wzy_dependent_NO_OPX	sphingans	sphingomonadales_eps	type-1-cellulose	hybrid	description
GCF_026672515.1_genomic.fna	4	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	NZ_JAPPRG010000001.1 Novosphingobium sp. SL115 contig_11, whole genome shotgun sequence [3 total records]
GCF_034556155.1_genomic.fna	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	NZ_JAYDYX010000001.1 Sphingomonas sp. CD22 c_000000000001, whole genome shotgun sequence [23 total records]
GCF_024758725.1_genomic.fna	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	NZ_CP096972.1 Sphingomonas sp. SUN039 chromosome, complete genome [1 total record]
GCF_001296025.1_genomic.fna	4	0	0	0	0	0	0	0	0	0	1	0	2	0	0	1	0	0	NZ_LJHV01000001.1 Porphyrobacter sp. AAP60 AAP60_Contigs_1, whole genome shotgun sequence [30 total records]
GCF_000786215.1_genomic.fna	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	NZ_JROG01000007.1 Sphingomonas sp. 35-24ZXX contig10_scaffold3, whole genome shotgun sequence [23 total records]
GCF_009828015.1_genomic.fna	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	NZ_WTYG01000010.1 Qipengyuania citrea strain CGMCC 1.8703 1.8703_10_14981, whole genome shotgun sequence [24 total records]
GCF_011926545.1_genomic.fna	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	NZ_JAATIT010000001.1 Sphingopyxis italica strain DSM 25229 Ga0373334_01, whole genome shotgun sequence [12 total records]
GCF_024398015.1_genomic.fna	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	NZ_CP073747.1 Kordiimonas sp. SCSIO 12610 chromosome, complete genome [1 total record]
GCF_026013565.1_genomic.fna	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	NZ_JAPDOB010000001.1 Sphingomonas sp. BN140010 contig1, whole genome shotgun sequence [4 total records]
GCF_000764535.1_genomic.fna	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	NZ_CP009571.1 Sphingomonas taxi strain ATCC 55669 chromosome, complete genome [3 total records]
GCA_015485385.1_genomic.fna	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	WFTS01000001.1 MAG: Kordiimonadales bacterium isolate S139_36 k151_102794, whole genome shotgun sequence [167 total records]
GCA_041396805.1_genomic.fna	4	0	0	0	0	0	0	0	0	0	1	0	2	0	0	1	0	0	JAWKXV010000001.1 MAG: Erythrobacter sp. isolate BC3.94 BC3.94.fa-1, whole genome shotgun sequence [6 total records]
GCF_002795865.1_genomic.fna	4	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	NZ_CP024920.1 Qipengyuania seohaensis strain SW-135 chromosome, complete genome [1 total record]
GCA_947496865.1_genomic.fna	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	CANMEE010000001.1 uncultured Sphingomonadaceae bacterium isolate 3-525.fasta genome assembly, contig: NODE_1, whole genome shotgun sequence [7 total records]
GCF_031598375.1_genomic.fna	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	NZ_CP123872.1 Temperatibacter marinus strain NBRC 110045 chromosome, complete genome [1 total record]
GCF_000445125.1_genomic.fna	7	0	0	0	0	0	0	0	0	1	1	0	2	1	0	1	1	0	NZ_ATHL01000001.1 Novosphingobium lindaniclasticum LE124 contig001, whole genome shotgun sequence [140 total records]
GCF_902498785.1_genomic.fna	4	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	NZ_LR701490.1 Sphingomonas sp. EC-HK361 isolate SPHINGO361, whole genome shotgun sequence [8 total records]
GCF_001610975.1_genomic.fna	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	NZ_CP013342.1 Sphingopyxis terrae subsp. terrae NBRC 15098 strain 203-1 chromosome, complete genome [2 total records]
GCF_004005905.1_genomic.fna	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	NZ_SACO01000010.1 Novosphingobium umbonatum strain FSY-9 NODE_10_length_149031_cov_107, whole genome shotgun sequence [46 total records]
GCF_021513175.1_genomic.fna	3	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	NZ_CP090953.1 Sphingomonas sp. S2-65 chromosome, complete genome [1 total record]
GCF_000226955.1_genomic.fna	2	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	NZ_AGFU01000127.1 Sphingomonas elodea ATCC 31461 contig000127, whole genome shotgun sequence [122 total records]
GCF_003431825.1_genomic.fna	2	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	NZ_CP020083.1 Blastomonas fulva strain T2 chromosome, complete genome [2 total records]
GCF_029906645.1_genomic.fna	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	NZ_JARYGZ010000003.1 Sphingomonas oryzagri strain MAHUQ-71 GCM70023254_1, whole genome shotgun sequence [8 total records]
GCA_002733865.1_genomic.fna	4	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0	0	NVXM01000014.1 MAG: Sphingopyxis sp. isolate NORP11 Contig_source1382A_1027, whole genome shotgun sequence [62 total records]
GCF_035319885.1_genomic.fna	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	NZ_CP141285.1 Altererythrobacter sp. H2 chromosome, complete genome [1 total record]
GCA_016704425.1_genomic.fna	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	JADJAC010000001.1 MAG: Sphingomonadales bacterium isolate AalW_18-Q3-R10-53_BATAC.245 tig00001044-10-188430, whole genome shotgun sequence [11 total records]
GCF_004101245.1_genomic.fna	4	0	0	0	0	0	0	0	1	0	0	0	2	0	0	1	0	0	NZ_SCIN01000010.1 Sphingomonas sp. UV9 NODE_10_length_7935_cov_15.2329, whole genome shotgun sequence [16 total records]
GCF_000620665.1_genomic.fna	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	NZ_JIAU01000001.1 Sphingomonas sp. URHD0057 N539DRAFT_scaffold00010.10_C, whole genome shotgun sequence [11 total records]
GCA_947499095.1_genomic.fna	5	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	CANMMR010000001.1 uncultured Erythrobacter sp. isolate 898.fasta genome assembly, contig: NODE_1, whole genome shotgun sequence [19 total records]
GCF_004796535.1_genomic.fna	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	NZ_SPHY01000001.1 Sphingomonas flavalba strain ZLT-5 Scaffold1, whole genome shotgun sequence [33 total records]
GCF_001990265.1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NZ_LYVN01000001.1 Sphingopyxis sp. KK2 contig00001, whole genome shotgun sequence [293 total records]
GCF_012641335.1_genomic.fna	4	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0	NZ_JABAID010000001.1 Novosphingobium sp. ERN07 Scaffold1, whole genome shotgun sequence [59 total records]
GCF_036321025.1_genomic.fna	5	0	0	0	0	0	0	0	0	0	0	0	3	1	0	1	0	0	NZ_JAZAPB010000001.1 Aurantiacibacter sp. H149 contig1, whole genome shotgun sequence [2 total records]
GCF_019711415.1_genomic.fna	3	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	NZ_JAIGNJ010000001.1 Qipengyuania vesicularis strain 1NDH10 NODE_1_length_1113808_cov_214.728530, whole genome shotgun sequence [4 total records]
GCF_003590775.1_genomic.fna	5	0	0	0	0	0	0	0	0	0	0	0	3	1	0	1	0	0	NZ_QYUM01000001.1 Sphingomonas cavernae strain K2R01-6 Segkk0, whole genome shotgun sequence [5 total records]
GCF_037173185.1_genomic.fna	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	NZ_JBAPEV010000001.1 Sphingomonas aquatica strain LMG 28596 NODE_1_length_564254_cov_180.723390, whole genome shotgun sequence [61 total records]
GCF_005434915.1_genomic.fna	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	NZ_SKCG01000001.1 Aurantiacibacter suaedae strain GH3-15 contig1, whole genome shotgun sequence [8 total records]
GCF_902506455.1_genomic.fna	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	NZ_LR733845.1 Sphingomonas sp. 8AM isolate Sphingomonas sp. 8AM, whole genome shotgun sequence [13 total records]
GCF_005434975.1_genomic.fna	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	NZ_SKCJ01000001.1 Parerythrobacter lutipelagi strain GH1-16 contig1, whole genome shotgun sequence [2 total records]
GCF_031456125.1_genomic.fna	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	NZ_JAVDUC010000001.1 Sphingomonas sp. BE138 Ga0454524_01, whole genome shotgun sequence [80 total records]
GCF_900537065.1_genomic.fna	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	NZ_UNRC01000001.1 Sphingorhabdus sp. Alg239-R122, whole genome shotgun sequence [21 total records]
GCF_030062225.1_genomic.fna	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	NZ_JASCXF010000010.1 Sphingomonas sp. 2R-10 NODE_10_length_98944_cov_39.090561, whole genome shotgun sequence [89 total records]
GCF_002215495.1_genomic.fna	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	NZ_CP021378.1 Porphyrobacter sp. CACIAM 03H1 chromosome [1 total record]
GCF_902506425.1_genomic.fna	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	NZ_LR732476.1 Novosphingobium sp. 9U isolate Novosphingobium sp. 9U, whole genome shotgun sequence [75 total records]
GCF_011302055.1_genomic.fna	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	NZ_CP049871.1 Sphingomonas sinipercae strain HDW15C chromosome, complete genome [1 total record]
GCF_038289935.1_genomic.fna	3	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	NZ_JBBYHV010000001.1 Aurantiacibacter sp. DGU6 contig1, whole genome shotgun sequence [3 total records]
GCF_014196495.1_genomic.fna	4	0	0	0	0	0	0	0	0	0	1	0	2	0	0	1	0	0	NZ_JACIDT010000001.1 Sphingobium jiangsuense strain DSM 26189 Ga0373239_01, whole genome shotgun sequence [67 total records]
GCF_001468265.1_genomic.fna	4	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	NZ_LNRZ01000001.1 Sphingopyxis sp. H050 H050_contig000001, whole genome shotgun sequence [22 total records]
GCF_024666595.1_genomic.fna	3	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	NZ_CP088296.1 Sphingomonas sp. J315 chromosome [1 total record]
GCF_014204535.1_genomic.fna	4	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	1	0	NZ_JACHLR010000001.1 Novosphingobium chloroacetimidivorans strain S00245 Ga0436340_01, whole genome shotgun sequence [88 total records]
GCF_026130605.1_genomic.fna	4	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	NZ_JANFAU010000010.1 Sphingomonas lycopersici strain MMSM20 NODE_10_length_159919_cov_34.546526, whole genome shotgun sequence [32 total records]
GCA_035575755.1_genomic.fna	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	DATLXI010000001.1 MAG TPA_asm: Sphingomonas sp. isolate SMAG_U13242 k141_100858, whole genome shotgun sequence [20 total records]
GCF_034659795.1_genomic.fna	4	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	NZ_JAXSQY010000001.1 Sphingomonas sp. SGZ-02 Scaffold1, whole genome shotgun sequence [14 total records]
GCF_900115745.1_genomic.fna	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	NZ_FOXP01000025.1 Sphingomonas rubra strain CGMCC 1.9113, whole genome shotgun sequence [25 total records]
GCF_022865105.1_genomic.fna	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	NZ_JAKNYM010000001.1 Sphingomicrobium astaxanthinifaciens strain JCM 18551 contig1, whole genome shotgun sequence [2 total records]
GCF_006346325.1_genomic.fna	3	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	NZ_VDYR01000001.1 Sphingomonas japonica strain KC 7T NODE_1_length_2450518_cov_263.578090, whole genome shotgun sequence [3 total records]
GCF_025231525.1_genomic.fna	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	NZ_CP103057.1 Sphingomonas endolithica strain ZFBP2030 chromosome, complete genome [1 total record]
GCF_039542285.1_genomic.fna	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	NZ_BAABHV010000001.1 Erythrobacter westpacificensis strain JCM 18014 sequence01, whole genome shotgun sequence [38 total records]
GCA_036563485.1_genomic.fna	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	DATCMI010000001.1 MAG TPA_asm: Sphingomicrobium sp. isolate SMAG_U7145 k141_30445, whole genome shotgun sequence [1 total record]
GCF_001010945.1_genomic.fna	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	NZ_LBHB01000001.1 Aurantiacibacter luteus strain KA37 contig1, whole genome shotgun sequence [9 total records]
GCF_000382485.1_genomic.fna	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	NZ_AORY01000001.1 Sphingomonas sp. Mn802worker Sphingomonas_MN802.1, whole genome shotgun sequence [17 total records]
GCF_039655735.1_genomic.fna	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	NZ_JBBYXH010000001.1 Sphingomicrobium sp. XHP0235 NODE_1_length_1213455_cov_290.818449, whole genome shotgun sequence [3 total records]
GCF_000786205.1_genomic.fna	3	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	NZ_JROH01000092.1 Sphingomonas sp. 37zxx contig101_scaffold79, whole genome shotgun sequence [109 total records]
GCF_023516505.1_genomic.fna	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	NZ_JAMGBB010000001.1 Sphingomonas brevis strain RB56-2 1, whole genome shotgun sequence [1 total record]
GCF_036324225.1_genomic.fna	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	NZ_JAZDQV010000001.1 Altererythrobacter litoralis strain 1XM1-14 NODE_1_length_401396_cov_229.029682, whole genome shotgun sequence [25 total records]
GCF_014490665.1_genomic.fna	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	NZ_CP061038.1 Sphingomonas alpina strain DSM 22537 chromosome, complete genome [1 total record]
GCA_947488085.1_genomic.fna	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	CANKYI010000001.1 uncultured Erythrobacter sp. isolate 229.fasta genome assembly, contig: NODE_1, whole genome shotgun sequence [3 total records]
GCF_019711535.1_genomic.fna	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	NZ_JAIGNP010000001.1 Qipengyuania aestuarii strain GH1 NODE_1_length_1094803_cov_235.856083, whole genome shotgun sequence [4 total records]
GCF_001428605.1_genomic.fna	5	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	NZ_LMID01000001.1 Sphingomonas sp. Root720 contig_1, whole genome shotgun sequence [17 total records]
GCF_040545965.1_genomic.fna	3	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	NZ_JBEPMV010000001.1 Sphingomonas trueperi strain 1075 Ga0438562_01, whole genome shotgun sequence [16 total records]
GCF_033032805.1_genomic.fna	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	NZ_JAPTHD010000001.1 Sphingobium naphthae strain MO2-4 1, whole genome shotgun sequence [32 total records]
GCF_024124765.2_genomic.fna	5	0	0	0	0	0	0	0	1	0	0	1	2	0	0	0	1	0	NZ_JAMXSR020000002.1 Sphingomonas sp. H160509 contig_1, whole genome shotgun sequence [5 total records]
GCF_001634625.1_genomic.fna	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	NZ_LRSE01000001.1 Croceicoccus bisphenolivorans strain H4 scaffold1, whole genome shotgun sequence [58 total records]
GCA_947493215.1_genomic.fna	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	CANLQE010000001.1 uncultured Sphingomonadaceae bacterium isolate 98.fasta genome assembly, contig: NODE_1, whole genome shotgun sequence [9 total records]
GCF_036784765.1_genomic.fna	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	NZ_CP136651.1 Novosphingobium sp. ZN18A2 chromosome, complete genome [1 total record]
GCF_035594035.1_genomic.fna	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	NZ_CP141588.1 Sphingomonas sp. LY54 chromosome, complete genome [1 total record]
GCA_947497455.1_genomic.fna	4	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	CANMGU010000001.1 uncultured Sphingomonadaceae bacterium isolate 3-285-G.fasta genome assembly, contig: NODE_1, whole genome shotgun sequence [2 total records]
GCA_947498065.1_genomic.fna	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	CANMIS010000001.1 uncultured Erythrobacter sp. isolate 4-610.fasta genome assembly, contig: NODE_1, whole genome shotgun sequence [12 total records]
GCF_003363135.1_genomic.fna	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	NZ_QRBB01000010.1 Alteriqipengyuania lutimaris strain S-5 NODE_10_length_2375_cov_3.788411_10, whole genome shotgun sequence [12 total records]
GCF_014639875.1_genomic.fna	3	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	NZ_BMGD01000001.1 Blastomonas aquatica strain CGMCC 1.12851 sequence01, whole genome shotgun sequence [20 total records]
GCF_000935025.1_genomic.fna	6	0	0	0	0	0	0	0	0	0	1	0	3	0	0	1	1	0	NZ_CP010836.1 Sphingomonas hengshuiensis strain WHSC-8 isolate soil of Hengshui Lake chromosome, complete genome [2 total records]
GCF_003345355.1_genomic.fna	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	NZ_QQNB01000010.1 Sphingomonas aracearum strain WZY 27 NODE_10_length_1604_cov_81.369668, whole genome shotgun sequence [12 total records]
GCF_002355855.1_genomic.fna	4	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	NZ_AP017655.1 Sphingobium cloacae strain JCM 10874 chromosome SCLO_1, complete sequence [7 total records]
GCF_947496385.1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NZ_CANMCP010000001.1 Uncultured Croceicoccus sp. isolate 2B3-2-3Z.fasta NODE_1, whole genome shotgun sequence [44 total records]
GCA_947497315.1_genomic.fna	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	CANMFX010000001.1 uncultured Sphingomonadaceae bacterium isolate 372.fasta genome assembly, contig: NODE_1, whole genome shotgun sequence [6 total records]
GCF_001476895.1_genomic.fna	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	NZ_LDTB01000001.1 Sphingomonas endophytica strain NS334 contig_1, whole genome shotgun sequence [108 total records]
GCF_002855495.1_genomic.fna	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	NZ_PKRO01000100.1 Porphyrobacter sp. TH134 NODE_100_length_1298_cov_514.771024, whole genome shotgun sequence [105 total records]
GCF_006385135.1_genomic.fna	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	NZ_CP041025.1 Paremcibacter congregatus strain ZYLT chromosome, complete genome [1 total record]
GCF_009753715.1_genomic.fna	3	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	NZ_WQMS01000001.1 Sphingomonas horti strain MAH-20 GCM70011337_1, whole genome shotgun sequence [23 total records]
GCF_000763945.1_genomic.fna	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	NZ_JQFJ01000001.1 Sphingopyxis sp. MWB1 contig00001, whole genome shotgun sequence [4 total records]
GCF_028551275.1_genomic.fna	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	NZ_CP117025.1 Sphingomonas hankookensis strain SZ.B2R2 chromosome, complete genome [4 total records]
GCF_017812015.1_genomic.fna	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	NZ_JADQTN010000001.1 Pontixanthobacter sp. CEM42 contig1, whole genome shotgun sequence [2 total records]
GCF_009827495.1_genomic.fna	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	NZ_WTZA01000001.1 Tsuneonella aeria strain 100921-2 NODE_1_length_2124617, whole genome shotgun sequence [2 total records]
GCF_004564275.1_genomic.fna	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	NZ_SPDV01000001.1 Sphingomonas parva strain 17J27-24 scf7180000000312, whole genome shotgun sequence [104 total records]
GCF_013371495.1_genomic.fna	2	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	NZ_JABWTA010000001.1 Altererythrobacter lutimaris strain JGD-16 NODE_1_length_2937629_cov_208.812727, whole genome shotgun sequence [1 total record]
GCF_019857185.1_genomic.fna	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	NZ_JAHWXP010000001.1 Alteriqipengyuania abyssalis strain NZ-12B 1, whole genome shotgun sequence [8 total records]
GCF_014489515.1_genomic.fna	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	NZ_CP060782.1 Sphingomonas sediminicola strain KACC 15039 chromosome, complete genome [1 total record]
GCF_000445065.1_genomic.fna	5	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	1	0	NZ_ATHO01000001.1 Sphingobium quisquiliarum P25 contig001, whole genome shotgun sequence [171 total records]
GCF_009827515.1_genomic.fna	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	NZ_WTYO01000010.1 Pelagerythrobacter marinus strain H32 NODE_10_length_21385, whole genome shotgun sequence [16 total records]
GCF_022662475.1_genomic.fna	5	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	NZ_JAKNQQ010000001.1 Sphingomonas sp. TREG-RG-20F-R18-01 1, whole genome shotgun sequence [47 total records]
GCF_001028625.1_genomic.fna	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	NZ_CP011805.1 Pelagerythrobacter marensis strain KCTC 22370 chromosome, complete genome [1 total record]
GCF_030580995.1_genomic.fna	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	NZ_JAUQSZ010000010.1 Sphingomonas immobilis strain CA1-15 NODE_10_length_187501_cov_30.505165, whole genome shotgun sequence [21 total records]
GCF_040545665.1_genomic.fna	2	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	NZ_JBEPMH010000001.1 Sphingomonas trueperi strain 1770 Ga0438589_01, whole genome shotgun sequence [14 total records]
GCF_030812785.1_genomic.fna	4	0	0	0	0	0	0	0	0	0	1	0	2	0	0	1	0	0	NZ_JAUSTJ010000001.1 Sphingomonas kyeonggiensis strain DS2008 Ga0466926_01, whole genome shotgun sequence [4 total records]
GCF_028607105.1_genomic.fna	5	0	0	0	0	0	0	0	0	1	0	0	2	0	0	1	1	0	NZ_CP117417.1 Novosphingobium humi strain KACC 19094 chromosome, complete genome [4 total records]
GCF_016803135.1_genomic.fna	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	NZ_JAEVFE010000001.1 Altererythrobacter sp. C41 ZB100000, whole genome shotgun sequence [27 total records]
GCF_014199215.1_genomic.fna	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	NZ_JACIJC010000001.1 Sphingobium boeckii strain DSM 25079 Ga0373333_01, whole genome shotgun sequence [14 total records]
GCF_000508185.1_genomic.fna	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	NZ_AYOY01000001.1 Sphingobium sp. C100 contig1, whole genome shotgun sequence [200 total records]
GCF_900013425.1_genomic.fna	4	0	0	0	0	0	0	0	0	1	0	0	2	0	0	1	0	0	NZ_FBXK01000006.1 Sphingobium sp. Z007 isolate 1, whole genome shotgun sequence [7 total records]
GCA_963691825.1_genomic.fna	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	OY829379.1 MAG: Erythrobacter sp. isolate ee9c4741-f296-4909-b434-25d93b811455 genome assembly, chromosome: 1 [1 total record]
GCF_012927115.1_genomic.fna	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	NZ_JABBFY010000001.1 Sphingomonas sp. G-3-2-10 contig1, whole genome shotgun sequence [5 total records]
GCF_017304635.1_genomic.fna	4	0	0	0	0	0	0	0	0	0	1	0	2	0	0	1	0	0	NZ_JAFKMA010000002.1 MAG: Sphingomonas sp. isolate SCN18_30_10_14_R2_P_67_78 SCN18_30_10_14_R2_P_scaffold_13, whole genome shotgun sequence [7 total records]
GCF_013378055.1_genomic.fna	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	NZ_CP051130.1 Parasphingopyxis sp. CP4 chromosome, complete genome [1 total record]
GCF_035818615.1_genomic.fna	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	NZ_JAYKZY010000001.1 Sphingobium sp. CR2-8 contig_3, whole genome shotgun sequence [3 total records]
GCF_005849285.1_genomic.fna	2	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	NZ_CP040517.1 Luteithermobacter gelatinilyticus strain MEBiC09520 chromosome, complete genome [1 total record]
GCF_001542875.1_genomic.fna	4	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	NZ_LMAF01000001.1 Erythrobacter sp. YT30 contig00001, whole genome shotgun sequence [3 total records]
GCF_012650175.1_genomic.fna	2	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	NZ_JAAILI010000001.1 Sphingomonas sp. S2M10 S2M10_1, whole genome shotgun sequence [80 total records]
GCF_001428865.1_genomic.fna	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	NZ_LMIV01000001.1 Sphingomonas sp. Root241 contig_1, whole genome shotgun sequence [6 total records]
GCF_012035195.1_genomic.fna	5	0	0	0	0	0	0	0	1	0	0	0	3	0	0	1	0	0	NZ_JAAVJH010000001.1 Sphingomonas corticis strain 36D10-4-7 Scaffold1, whole genome shotgun sequence [54 total records]
GCF_947499705.1_genomic.fna	4	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	NZ_CANMPJ010000001.1 Uncultured Erythrobacter sp. isolate X.fasta NODE_1, whole genome shotgun sequence [2 total records]
GCF_003201955.1_genomic.fna	2	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	NZ_QJJM01000001.1 Blastomonas natatoria strain DSM 3183 Ga0215674_101, whole genome shotgun sequence [53 total records]
GCF_002896965.1_genomic.fna	6	0	0	0	0	0	0	0	0	0	0	0	2	2	0	1	1	0	NZ_LYMM01000001.1 Novosphingobium guangzhouense strain SA925 contig-123_0, whole genome shotgun sequence [106 total records]
GCF_016924655.1_genomic.fna	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	NZ_JAFFJU010000001.1 Sphingomonas arenae strain SYSU D00720 Scaffold1_1, whole genome shotgun sequence [5 total records]
