HumGut_name	HumGut_tax_id	cluster975	cluster95	gtdbtk_tax_id	gtdbtk_organism_name	gtdbtk_taxonomy	ncbi_tax_id	ncbi_organism_name	ncbi_rank	prevalence_score	metagenomes_present	completeness	contamination	GC	genome_size	source	genome_type	cluster975_size	cluster95_size	genome_file	ftp_download
HumGut_25461	3025461	25461	1829	4041445	s__Haemophilus_D parainfluenzae_K	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;g__Haemophilus_D;s__Haemophilus_D parainfluenzae_K	729	Haemophilus parainfluenzae	species	0.7446935297113753	353	67.04	0.34	0.39270000000000005	1350456	UHGG	MAG	1	24	GUT_GENOME095264.fna.gz	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/2019_09/all_genomes/MGYG-HGUT-009/MGYG-HGUT-00993/genomes1/GUT_GENOME095264.gff.gz
HumGut_25462	3025462	25462	2333	4032325	s__Megasphaera elsdenii	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Megasphaeraceae;g__Megasphaera;s__Megasphaera elsdenii	1064535	Megasphaera elsdenii DSM 20460	strain	0.7446780022637238	69	62.07	0	0.5431	1163002	UHGG	MAG	1	178	GUT_GENOME123161.fna.gz	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/2019_09/all_genomes/MGYG-HGUT-025/MGYG-HGUT-02547/genomes1/GUT_GENOME123161.gff.gz
HumGut_25463	3025463	25463	339	4020204	s__Prevotella copri_A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella copri_A	165179	Prevotella copri	species	0.7446675936615733	440	78.75	1.46	0.4721	2546724	UHGG	MAG	1	263	GUT_GENOME014293.fna.gz	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/2019_09/all_genomes/MGYG-HGUT-036/MGYG-HGUT-03697/genomes1/GUT_GENOME014293.gff.gz
HumGut_25464	3025464	25464	1153	4021250	s__RC9 sp000432515	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__RC9;s__RC9 sp000432515	1262742	Bacteroides sp. CAG:545	species	0.7446641573288059	94	79.42	2.38	0.49479999999999996	2025812	UHGG	MAG	1	305	GUT_GENOME282127.fna.gz	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/2019_09/all_genomes/MGYG-HGUT-044/MGYG-HGUT-04402/genomes1/GUT_GENOME282127.gff.gz
HumGut_25465	3025465	25465	4292	4020188	s__Prevotellamassilia sp900546605	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotellamassilia;s__Prevotellamassilia sp900546605	159272	uncultured Prevotella sp.	species	0.7446635967741936	2	50.04	0	0.44060000000000005	1393632	UHGG	MAG	21	21	GUT_GENOME166320.fna.gz	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/2019_09/all_genomes/MGYG-HGUT-034/MGYG-HGUT-03460/genomes1/GUT_GENOME166320.gff.gz
HumGut_25466	3025466	25466	3270	4044786	s__Pyramidobacter piscolens	d__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales;f__Dethiosulfovibrionaceae;g__Pyramidobacter;s__Pyramidobacter piscolens	352165	Pyramidobacter piscolens W5455	strain	0.7446585797962648	22	56.14	0	0.6145	1211654	UHGG	MAG	1	28	GUT_GENOME168435.fna.gz	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/2019_09/all_genomes/MGYG-HGUT-015/MGYG-HGUT-01589/genomes1/GUT_GENOME168435.gff.gz
HumGut_25467	3025467	25467	1573	4026639	s__Phil1 sp001940855	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-138;g__Phil1;s__Phil1 sp001940855	1930012	Christensenellaceae bacterium Phil1	species	0.74464442303339	348	71.53	2.02	0.528	1791964	UHGG	MAG	1	576	GUT_GENOME235768.fna.gz	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/2019_09/all_genomes/MGYG-HGUT-007/MGYG-HGUT-00730/genomes1/GUT_GENOME235768.gff.gz
HumGut_25468	3025468	25468	763	4030322	s__Catenibacterium sp000437715	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Catenibacterium;s__Catenibacterium sp000437715	2478954	Catenibacterium sp. co_0103	species	0.7446357178834182	302	63.82	1.79	0.3428	1216188	UHGG	MAG	1	720	GUT_GENOME069710.fna.gz	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/2019_09/all_genomes/MGYG-HGUT-002/MGYG-HGUT-00244/genomes2/GUT_GENOME069710.gff.gz
HumGut_25469	3025469	25469	1385	4032574	s__Fusobacterium_A mortiferum	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium_A;s__Fusobacterium_A mortiferum	469616	Fusobacterium mortiferum ATCC 9817	strain	0.7446276799660442	106	61.84	2.36	0.2992	1146888	UHGG	MAG	3	293	GUT_GENOME149519.fna.gz	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/2019_09/all_genomes/MGYG-HGUT-024/MGYG-HGUT-02485/genomes1/GUT_GENOME149519.gff.gz
HumGut_25470	3025470	25470	4293	4008536	g__CAG-269	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-269;s__	1262796	Clostridium sp. CAG:343	species	0.7446161310130164	13	65.21	1.34	0.2796	1364547	UHGG	MAG	2	2	GUT_GENOME266778.fna.gz	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/2019_09/all_genomes/MGYG-HGUT-042/MGYG-HGUT-04212/genomes1/GUT_GENOME266778.gff.gz
HumGut_25471	3025471	25471	2089	4026738	s__CAG-349 sp003539515	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-917;g__CAG-349;s__CAG-349 sp003539515	1898207	Clostridiales bacterium	species	0.7446130308432372	241	84.02	3.23	0.4705	1378564	UHGG	MAG	1	527	GUT_GENOME071435.fna.gz	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/2019_09/all_genomes/MGYG-HGUT-028/MGYG-HGUT-02831/genomes1/GUT_GENOME071435.gff.gz
HumGut_25472	3025472	25472	2332	4020739	s__C941 sp004557565	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__C941;s__C941 sp004557565	2030927	Bacteroidales bacterium	species	0.7445928486134692	169	83.96	0.98	0.48310000000000003	2240303	UHGG	MAG	1	320	GUT_GENOME164098.fna.gz	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/2019_09/all_genomes/MGYG-HGUT-044/MGYG-HGUT-04474/genomes1/GUT_GENOME164098.gff.gz
HumGut_25473	3025473	25473	1991	4032176	s__Phascolarctobacterium sp000436095	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium;s__Phascolarctobacterium sp000436095	1262915	Phascolarctobacterium sp. CAG:266	species	0.7445463845500849	236	78.09	0.16	0.469	1294668	UHGG	MAG	7	541	GUT_GENOME062996.fna.gz	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/2019_09/all_genomes/MGYG-HGUT-043/MGYG-HGUT-04337/genomes1/GUT_GENOME062996.gff.gz
HumGut_25474	3025474	25474	4294	4005865	g__CAG-485	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-485;s__	1262927	Prevotella sp. CAG:485	species	0.7445312037351443	1	80.63	1.32	0.5552	2200491	UHGG	MAG	2	2	GUT_GENOME270212.fna.gz	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/2019_09/all_genomes/MGYG-HGUT-042/MGYG-HGUT-04208/genomes1/GUT_GENOME270212.gff.gz
HumGut_25475	3025475	25475	4295	4002076	f__Bacteroidaceae	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__;s__	657309	Bacteroides xylanisolvens XB1A	strain	0.744514643180532	1	90.64	0.56	0.5972999999999999	2197502	UHGG	MAG	1	1	GUT_GENOME134977.fna.gz	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/2019_09/all_genomes/MGYG-HGUT-021/MGYG-HGUT-02178/genomes1/GUT_GENOME134977.gff.gz
HumGut_25476	3025476	25476	528	4032292	s__Dialister sp000434475	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister;s__Dialister sp000434475	1262870	Dialister sp. CAG:486	species	0.7445021907187324	257	94.62	0.63	0.5253	1965656	UHGG	MAG	1	654	GUT_GENOME268803.fna.gz	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/2019_09/all_genomes/MGYG-HGUT-007/MGYG-HGUT-00725/genomes1/GUT_GENOME268803.gff.gz
HumGut_25477	3025477	25477	741	4028761	s__CAG-238 sp000435615	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__CAG-238;s__CAG-238 sp000435615	1263011	Firmicutes bacterium CAG:238	species	0.7444994555744199	157	71.72	0.73	0.4558	1508957	UHGG	MAG	1	80	GUT_GENOME066332.fna.gz	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/2019_09/all_genomes/MGYG-HGUT-043/MGYG-HGUT-04308/genomes1/GUT_GENOME066332.gff.gz
HumGut_25478	3025478	25478	4296	4012070	g__Sutterella	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Sutterella;s__	286133	uncultured Sutterella sp.	species	0.7444991001697793	1	73.06	0	0.6681999999999999	1190145	UHGG	MAG	3	3	GUT_GENOME034786.fna.gz	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/2019_09/all_genomes/MGYG-HGUT-008/MGYG-HGUT-00821/genomes1/GUT_GENOME034786.gff.gz
HumGut_25479	3025479	25479	789	4020853	s__UBA7173 sp900540205	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__UBA7173;s__UBA7173 sp900540205	348578	uncultured Porphyromonadaceae bacterium	species	0.7444927753254102	9	67.98	0.75	0.5428000000000001	1972502	UHGG	MAG	1	26	GUT_GENOME246990.fna.gz	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/2019_09/all_genomes/MGYG-HGUT-008/MGYG-HGUT-00872/genomes1/GUT_GENOME246990.gff.gz
HumGut_25480	3025480	25480	352	4020467	s__Prevotella stercorea	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella stercorea	1002367	Prevotella stercorea DSM 18206	strain	0.7444873477645727	227	96.76	1.11	0.4993	2537907	UHGG	MAG	1	406	GUT_GENOME195700.fna.gz	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/2019_09/all_genomes/MGYG-HGUT-002/MGYG-HGUT-00215/genomes1/GUT_GENOME195700.gff.gz
HumGut_25481	3025481	25481	3946	4039913	s__Neisseria elongata	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Neisseria;s__Neisseria elongata	214482	Neisseria elongata subsp. elongata	subspecies	0.7444753488964346	1	99.90160328760778	0.22573363431151242	0.5384666892126125	2360727	RefSeq	Scaffold	3	16	GCF_900113545.1_IMG-taxon_2675903696_annotated_assembly_genomic.fna.gz	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/113/545/GCF_900113545.1_IMG-taxon_2675903696_annotated_assembly/GCF_900113545.1_IMG-taxon_2675903696_annotated_assembly_genomic.fna.gz
HumGut_25482	3025482	25482	4119	4007907	g__UMGS1975	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__QAND01;g__UMGS1975;s__	172733	uncultured Clostridiales bacterium	species	0.7444739487832485	29	67.13	1.05	0.5165	1252612	UHGG	MAG	1	6	GUT_GENOME085648.fna.gz	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/2019_09/all_genomes/MGYG-HGUT-019/MGYG-HGUT-01932/genomes1/GUT_GENOME085648.gff.gz
HumGut_25483	3025483	25483	4297	4032292	s__Dialister sp000434475	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister;s__Dialister sp000434475	1262870	Dialister sp. CAG:486	species	0.7444334442558008	245	75.4	1.95	0.5276	1430373	UHGG	MAG	1	1	GUT_GENOME275213.fna.gz	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/2019_09/all_genomes/MGYG-HGUT-007/MGYG-HGUT-00725/genomes1/GUT_GENOME275213.gff.gz
HumGut_25484	3025484	25484	4298	4008276	g__UMGS1484	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UMGS1484;s__	541003	uncultured Ruminococcaceae bacterium	species	0.7444233986983588	33	84.18	2.68	0.4802	1753068	UHGG	MAG	4	4	GUT_GENOME149019.fna.gz	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/2019_09/all_genomes/MGYG-HGUT-041/MGYG-HGUT-04131/genomes1/GUT_GENOME149019.gff.gz
HumGut_25485	3025485	25485	560	4032175	s__Phascolarctobacterium faecium	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium;s__Phascolarctobacterium faecium	1122957	Phascolarctobacterium faecium DSM 14760	strain	0.7444116414827391	794	64.31	2.54	0.4573	1170931	UHGG	MAG	1	2358	GUT_GENOME068506.fna.gz	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/2019_09/all_genomes/MGYG-HGUT-034/MGYG-HGUT-03439/genomes1/GUT_GENOME068506.gff.gz
HumGut_25486	3025486	25486	4099	4029878	s__Bacillus altitudinis	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus altitudinis	1178544	Bacillus altitudinis 41KF2b	strain	0.7443857085455574	1	99.5850622406639	0.2074688796680498	0.4127739589836624	3776934	RefSeq	Contig	1	93	GCF_006715705.1_ASM671570v1_genomic.fna.gz	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/006/715/705/GCF_006715705.1_ASM671570v1/GCF_006715705.1_ASM671570v1_genomic.fna.gz
HumGut_25487	3025487	25487	616	4020249	s__Prevotella sp000434975	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp000434975	1262929	Prevotella sp. CAG:520	species	0.7443753290888512	227	82.38	0.12	0.5199	2253095	UHGG	MAG	1	426	GUT_GENOME254925.fna.gz	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/2019_09/all_genomes/MGYG-HGUT-017/MGYG-HGUT-01763/genomes1/GUT_GENOME254925.gff.gz
HumGut_25488	3025488	25488	339	4020204	s__Prevotella copri_A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella copri_A	165179	Prevotella copri	species	0.7443606335597057	464	73.28	2.07	0.4679	2693569	UHGG	MAG	1	263	GUT_GENOME271894.fna.gz	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/2019_09/all_genomes/MGYG-HGUT-036/MGYG-HGUT-03697/genomes1/GUT_GENOME271894.gff.gz
HumGut_25489	3025489	25489	1596	4020468	s__Prevotella timonensis	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella timonensis	1122992	Prevotella timonensis 4401737 = DSM 22865 = JCM 15640	strain	0.744338330786644	10	95.14	1.04	0.4227	2712321	UHGG	MAG	2	15	GUT_GENOME244185.fna.gz	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/2019_09/all_genomes/MGYG-HGUT-037/MGYG-HGUT-03794/genomes1/GUT_GENOME244185.gff.gz
HumGut_25490	3025490	25490	528	4032292	s__Dialister sp000434475	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister;s__Dialister sp000434475	1262870	Dialister sp. CAG:486	species	0.7443382710809281	252	86.93	3.16	0.5257999999999999	1752679	UHGG	MAG	3	654	GUT_GENOME055949.fna.gz	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/2019_09/all_genomes/MGYG-HGUT-007/MGYG-HGUT-00725/genomes1/GUT_GENOME055949.gff.gz
HumGut_25491	3025491	25491	1532	4032354	s__Veillonella atypica	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonella;s__Veillonella atypica	1128111	Veillonella atypica KON	strain	0.7443307767402377	205	90.67	1.09	0.3921	1779236	UHGG	MAG	2	221	GUT_GENOME075184.fna.gz	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/2019_09/all_genomes/MGYG-HGUT-014/MGYG-HGUT-01444/genomes1/GUT_GENOME075184.gff.gz
HumGut_25492	3025492	25492	2626	4019692	s__CAG-1427 sp000435675	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__CAG-1427;s__CAG-1427 sp000435675	1262876	Eggerthella sp. CAG:298	species	0.7443165002829655	186	78.32	0.35	0.5412	1368206	UHGG	MAG	1	186	GUT_GENOME219703.fna.gz	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/2019_09/all_genomes/MGYG-HGUT-040/MGYG-HGUT-04083/genomes1/GUT_GENOME219703.gff.gz
HumGut_25493	3025493	25493	4299	4005938	g__UBA11471	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA11471;g__UBA11471;s__	1262736	Bacteroides sp. CAG:144	species	0.74428393491794	7	88.81	0.38	0.5158	2199612	UHGG	MAG	2	2	GUT_GENOME254490.fna.gz	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/2019_09/all_genomes/MGYG-HGUT-040/MGYG-HGUT-04037/genomes1/GUT_GENOME254490.gff.gz
HumGut_25494	3025494	25494	1153	4021250	s__RC9 sp000432515	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__RC9;s__RC9 sp000432515	1262742	Bacteroides sp. CAG:545	species	0.7442741344086021	90	58.3	0.16	0.5106	1510387	UHGG	MAG	1	305	GUT_GENOME247088.fna.gz	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/2019_09/all_genomes/MGYG-HGUT-044/MGYG-HGUT-04402/genomes1/GUT_GENOME247088.gff.gz
HumGut_25495	3025495	25495	406	4039379	s__Parasutterella excrementihominis	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Parasutterella;s__Parasutterella excrementihominis	762966	Parasutterella excrementihominis YIT 11859	strain	0.7442566021505377	477	73.42	1.02	0.4878	1634607	UHGG	MAG	1	695	GUT_GENOME270211.fna.gz	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/2019_09/all_genomes/MGYG-HGUT-012/MGYG-HGUT-01294/genomes1/GUT_GENOME270211.gff.gz
HumGut_25496	3025496	25496	1491	4027972	s__CAG-488 sp000434055	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-488;s__CAG-488 sp000434055	1262959	Ruminococcus sp. CAG:488	species	0.7442456307300509	138	62.34	1.41	0.44630000000000003	1500821	UHGG	MAG	1	227	GUT_GENOME023915.fna.gz	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/2019_09/all_genomes/MGYG-HGUT-006/MGYG-HGUT-00669/genomes1/GUT_GENOME023915.gff.gz
HumGut_25497	3025497	25497	2626	4019692	s__CAG-1427 sp000435675	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__CAG-1427;s__CAG-1427 sp000435675	1262876	Eggerthella sp. CAG:298	species	0.744239143180532	199	74	1.73	0.5489	1070133	UHGG	MAG	2	186	GUT_GENOME257673.fna.gz	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/2019_09/all_genomes/MGYG-HGUT-040/MGYG-HGUT-04083/genomes1/GUT_GENOME257673.gff.gz
HumGut_25498	3025498	25498	4116	4044455	s__Brachyspira sp000431595	d__Bacteria;p__Spirochaetota;c__Brachyspirae;o__Brachyspirales;f__Brachyspiraceae;g__Brachyspira;s__Brachyspira sp000431595	1262760	Brachyspira sp. CAG:700	species	0.7442363604980192	67	96.75	3.2	0.2828	2682393	UHGG	MAG	3	58	GUT_GENOME170747.fna.gz	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/2019_09/all_genomes/MGYG-HGUT-005/MGYG-HGUT-00502/genomes1/GUT_GENOME170747.gff.gz
HumGut_25499	3025499	25499	2738	4030356	s__Bulleidia moorei	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Bulleidia;s__Bulleidia moorei	1123263	Solobacterium moorei DSM 22971	strain	0.7442360758347482	5	77.27	1.43	0.3821	1162834	UHGG	MAG	1	20	GUT_GENOME129849.fna.gz	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/2019_09/all_genomes/MGYG-HGUT-001/MGYG-HGUT-00173/genomes1/GUT_GENOME129849.gff.gz
HumGut_25500	3025500	25500	4136	4027060	s__UMGS1670 sp900553995	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Anaerotignaceae;g__UMGS1670;s__UMGS1670 sp900553995	172733	uncultured Clostridiales bacterium	species	0.744224973967176	100	70.07	1.38	0.39630000000000004	1431130	UHGG	MAG	1	2	GUT_GENOME217624.fna.gz	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/2019_09/all_genomes/MGYG-HGUT-004/MGYG-HGUT-00420/genomes1/GUT_GENOME217624.gff.gz
HumGut_25501	3025501	25501	2272	4020183	s__Prevotellamassilia sp900540885	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotellamassilia;s__Prevotellamassilia sp900540885	159272	uncultured Prevotella sp.	species	0.7442072382569327	87	86.04	1.95	0.45649999999999996	2455089	UHGG	MAG	3	284	GUT_GENOME218238.fna.gz	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/2019_09/all_genomes/MGYG-HGUT-029/MGYG-HGUT-02930/genomes1/GUT_GENOME218238.gff.gz
HumGut_25502	3025502	25502	3584	4022280	s__Flavobacterium lindanitolerans	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__Flavobacterium lindanitolerans	428988	Flavobacterium lindanitolerans	species	0.7441845670628183	1	99.64664310954063	0.35335689045936397	0.37913959972324823	3801380	RefSeq	Scaffold	1	6	GCF_001423985.1_Leaf359_genomic.fna.gz	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/423/985/GCF_001423985.1_Leaf359/GCF_001423985.1_Leaf359_genomic.fna.gz
HumGut_25503	3025503	25503	58	4032291	s__Dialister invisus	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister;s__Dialister invisus	592028	Dialister invisus DSM 15470	strain	0.7441753256932654	552	69.18	0.97	0.4617	1416042	UHGG	MAG	1	841	GUT_GENOME085567.fna.gz	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/2019_09/all_genomes/MGYG-HGUT-041/MGYG-HGUT-04158/genomes2/GUT_GENOME085567.gff.gz
HumGut_25504	3025504	25504	4300	4029774	s__Bacillus_X simplex_D	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae_A;g__Bacillus_X;s__Bacillus_X simplex_D	1478	Bacillus simplex	species	0.7441625297113752	1	98.90710382513662	3.169398907103825	0.39832951637277036	5702307	RefSeq	Scaffold	2	2	GCF_002561875.1_ASM256187v1_genomic.fna.gz	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/561/875/GCF_002561875.1_ASM256187v1/GCF_002561875.1_ASM256187v1_genomic.fna.gz
HumGut_25505	3025505	25505	921	4039626	s__Sutterella wadsworthensis	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Sutterella;s__Sutterella wadsworthensis	40545	Sutterella wadsworthensis	species	0.7441617512733446	519	64.13	1.37	0.5517	1641053	UHGG	MAG	4	1180	GUT_GENOME241084.fna.gz	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/2019_09/all_genomes/MGYG-HGUT-013/MGYG-HGUT-01361/genomes2/GUT_GENOME241084.gff.gz
HumGut_25506	3025506	25506	4301	4031843	s__UBA11963 sp900552975	d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__CAG-1000;g__UBA11963;s__UBA11963 sp900552975	658143	uncultured Tenericutes bacterium	species	0.7441598647425014	8	80.49	1.85	0.272	1399081	UHGG	MAG	4	4	GUT_GENOME054126.fna.gz	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/2019_09/all_genomes/MGYG-HGUT-022/MGYG-HGUT-02240/genomes1/GUT_GENOME054126.gff.gz
HumGut_25507	3025507	25507	528	4032292	s__Dialister sp000434475	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister;s__Dialister sp000434475	1262870	Dialister sp. CAG:486	species	0.7441594527447651	239	84.97	2.17	0.5215	1466370	UHGG	MAG	2	654	GUT_GENOME011160.fna.gz	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/2019_09/all_genomes/MGYG-HGUT-007/MGYG-HGUT-00725/genomes1/GUT_GENOME011160.gff.gz
HumGut_25508	3025508	25508	1284	4020678	s__Butyricimonas virosa	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Butyricimonas;s__Butyricimonas virosa	1121130	Butyricimonas virosa DSM 23226	strain	0.7441568967176004	442	82.26	0.54	0.4296	3125234	UHGG	MAG	1	201	GUT_GENOME251759.fna.gz	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/2019_09/all_genomes/MGYG-HGUT-002/MGYG-HGUT-00203/genomes1/GUT_GENOME251759.gff.gz
